Timestamp,Date,Emotion,Duration,Person
2024-02-05 21:40:46.473,2024-02-05,Neutral,0.31638455390930176,1000_2
2024-02-05 21:40:46.601,2024-02-05,Neutral,0.1280984878540039,1000_3
2024-02-05 21:40:46.718,2024-02-05,Neutral,0.11681342124938965,1000_4
2024-02-05 21:40:46.854,2024-02-05,Neutral,0.13551735877990723,Biroshan
2024-02-05 21:40:46.983,2024-02-05,Neutral,0.12905240058898926,1000_5
2024-02-05 21:40:47.131,2024-02-05,Neutral,0.14793682098388672,1000_6
2024-02-05 21:40:47.254,2024-02-05,Neutral,0.12350225448608398,1000_7
2024-02-05 21:40:47.381,2024-02-05,Neutral,0.12665200233459473,1000_8
2024-02-05 21:40:47.503,2024-02-05,Neutral,0.12245559692382812,1000_9
2024-02-05 21:40:47.652,2024-02-05,Neutral,0.1484992504119873,1000_10
2024-02-05 21:40:47.794,2024-02-05,Neutral,0.14197468757629395,1000_11
2024-02-05 21:40:47.948,2024-02-05,Neutral,0.15429139137268066,1000_12
2024-02-05 21:40:48.105,2024-02-05,Neutral,0.15719008445739746,1000_13
2024-02-05 21:40:48.260,2024-02-05,Neutral,0.15503311157226562,1000_12
2024-02-05 21:40:48.421,2024-02-05,Neutral,0.16080093383789062,1000_14
2024-02-05 21:40:48.594,2024-02-05,Neutral,0.17300868034362793,1000_15
2024-02-05 21:40:48.724,2024-02-05,Neutral,0.1300642490386963,1000_16
2024-02-05 21:40:48.878,2024-02-05,Neutral,0.15351462364196777,1000_17
2024-02-05 21:40:49.036,2024-02-05,Neutral,0.1580648422241211,1000_18
2024-02-05 21:40:49.182,2024-02-05,Neutral,0.14603757858276367,1000_19
2024-02-05 21:40:49.364,2024-02-05,Neutral,0.18188786506652832,1000_20
2024-02-05 21:40:49.525,2024-02-05,Neutral,0.16146111488342285,1000_21
2024-02-05 21:40:49.673,2024-02-05,Neutral,0.14777183532714844,1000_22
2024-02-05 21:40:49.837,2024-02-05,Neutral,0.16393017768859863,1000_23
2024-02-05 21:40:49.986,2024-02-05,Neutral,0.14968442916870117,1000_24
2024-02-05 21:40:51.064,2024-02-05,Neutral,1.0774376392364502,1000_25
2024-02-05 21:40:51.200,2024-02-05,Neutral,0.1362321376800537,1000_26
2024-02-05 21:40:51.317,2024-02-05,Neutral,0.11723780632019043,1000_27
2024-02-05 21:40:51.461,2024-02-05,Neutral,0.14349627494812012,1000_28
2024-02-05 21:40:51.621,2024-02-05,Neutral,0.16031694412231445,1000_29
2024-02-05 21:40:51.771,2024-02-05,Neutral,0.14974164962768555,Biroshan
2024-02-05 21:40:51.908,2024-02-05,Neutral,0.13679003715515137,Biroshan
2024-02-05 21:40:52.050,2024-02-05,Neutral,0.14231371879577637,Biroshan
2024-02-05 21:40:52.215,2024-02-05,Neutral,0.16525554656982422,Biroshan
2024-02-05 21:40:52.345,2024-02-05,Neutral,0.12935447692871094,1000_30
2024-02-05 21:40:52.486,2024-02-05,Neutral,0.14105749130249023,sgdfg
