Timestamp,Date,Emotion,Duration,Person
2024-01-31 00:21:36.776,2024-01-31,Neutral,0.37923693656921387,Unknown
2024-01-31 00:21:36.922,2024-01-31,Neutral,0.1453084945678711,Unknown
2024-01-31 00:21:37.069,2024-01-31,Neutral,0.1477961540222168,Unknown
2024-01-31 00:21:37.252,2024-01-31,Neutral,0.18242979049682617,Unknown
2024-01-31 00:21:37.439,2024-01-31,Neutral,0.1868431568145752,Unknown
2024-01-31 00:21:37.597,2024-01-31,Neutral,0.15826845169067383,Unknown
2024-01-31 00:21:37.789,2024-01-31,Neutral,0.19167137145996094,Unknown
2024-01-31 00:21:37.952,2024-01-31,Neutral,0.16289210319519043,Unknown
2024-01-31 00:21:38.124,2024-01-31,Neutral,0.1727278232574463,Unknown
2024-01-31 00:21:38.294,2024-01-31,Neutral,0.1696627140045166,Unknown
2024-01-31 00:21:38.463,2024-01-31,Neutral,0.1688401699066162,Unknown
2024-01-31 00:21:38.631,2024-01-31,Neutral,0.168226957321167,Unknown
2024-01-31 00:21:38.784,2024-01-31,Neutral,0.15258526802062988,Unknown
2024-01-31 00:21:38.931,2024-01-31,Neutral,0.1478111743927002,Unknown
2024-01-31 00:21:39.095,2024-01-31,Neutral,0.1638805866241455,Unknown
2024-01-31 00:21:39.250,2024-01-31,Neutral,0.15446233749389648,Unknown
2024-01-31 00:21:39.381,2024-01-31,Neutral,0.13153696060180664,Unknown
2024-01-31 00:21:39.517,2024-01-31,Neutral,0.13544583320617676,Unknown
2024-01-31 00:21:39.691,2024-01-31,Neutral,0.17455315589904785,Unknown
2024-01-31 00:21:39.855,2024-01-31,Neutral,0.16417193412780762,Unknown
2024-01-31 00:21:40.016,2024-01-31,Neutral,0.16024208068847656,Unknown
2024-01-31 00:21:40.164,2024-01-31,Neutral,0.14806413650512695,Unknown
2024-01-31 00:21:40.299,2024-01-31,Neutral,0.13576173782348633,Unknown
2024-01-31 00:21:40.436,2024-01-31,Neutral,0.13657927513122559,Unknown
2024-01-31 00:21:40.578,2024-01-31,Neutral,0.14173603057861328,Unknown
2024-01-31 00:21:40.744,2024-01-31,Neutral,0.16649770736694336,Unknown
2024-01-31 00:21:40.924,2024-01-31,Neutral,0.17967700958251953,Unknown
2024-01-31 00:21:41.080,2024-01-31,Neutral,0.1562519073486328,Unknown
2024-01-31 00:21:41.227,2024-01-31,Neutral,0.14719390869140625,Unknown
2024-01-31 00:21:41.377,2024-01-31,Neutral,0.14906835556030273,Unknown
